time_ms , theta_ankle , theta_ankle_sp , force_loadcell , force_sp , motor_current
2131352.0 , -0.3676 , 0.0 , 11.918 , 0.147 , 2.0
2131362.0 , -0.3727 , 0.0 , 11.916 , 0.147 , 2.0
2131372.0 , -0.3712 , 0.0 , 11.916 , 0.147 , 2.0
2131382.0 , -0.365 , 0.0 , 11.916 , 0.147 , 2.0
2131392.0 , -0.371 , 0.0 , 11.915 , 0.147 , 2.0
2131402.0 , -0.3705 , 0.0 , 11.915 , 0.147 , 2.0
2131412.0 , -0.3689 , 0.0 , 11.915 , 0.147 , 2.0
2131422.0 , -0.3717 , 0.0 , 11.916 , 0.147 , 2.0
2131432.0 , -0.3672 , 0.0 , 11.916 , 0.147 , 2.0
2131442.0 , -0.3623 , 0.0 , 11.915 , 0.147 , 2.0
2131452.0 , -0.3629 , 0.0 , 11.915 , 0.147 , 2.0
2131462.0 , -0.3723 , 0.0 , 11.915 , 0.147 , 2.0
2131472.0 , -0.3749 , 0.0 , 11.915 , 0.147 , 2.0
